,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
36,S3,Caribbean small states,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
37,S3,Caribbean small states,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
38,S3,Caribbean small states,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
39,S3,Caribbean small states,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
40,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
41,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
42,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
43,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
44,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
45,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
46,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
47,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
48,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
49,B8,Central Europe and the Baltics,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
54,V2,Early-demographic dividend,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
55,V2,Early-demographic dividend,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
56,V2,Early-demographic dividend,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
57,V2,Early-demographic dividend,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
58,V2,Early-demographic dividend,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
59,V2,Early-demographic dividend,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2025,88.4,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2024,86.6,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2023,84.9,Aggregates,Aggregates,Aggregates,,
63,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2022,82.4,Aggregates,Aggregates,Aggregates,,
64,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2021,78.8,Aggregates,Aggregates,Aggregates,,
65,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2020,73.9,Aggregates,Aggregates,Aggregates,,
66,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2019,67.1,Aggregates,Aggregates,Aggregates,,
67,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2018,62.5,Aggregates,Aggregates,Aggregates,,
68,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2017,57.8,Aggregates,Aggregates,Aggregates,,
69,Z4,East Asia & Pacific,Individuals using the Internet (% of population),2016,53.9,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2025,88.1,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2024,86.1,Aggregates,Aggregates,Aggregates,,
72,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2023,84.2,Aggregates,Aggregates,Aggregates,,
73,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2022,81.6,Aggregates,Aggregates,Aggregates,,
74,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2021,77.6,Aggregates,Aggregates,Aggregates,,
75,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2020,72.2,Aggregates,Aggregates,Aggregates,,
76,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2019,64.0,Aggregates,Aggregates,Aggregates,,
77,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2018,59.1,Aggregates,Aggregates,Aggregates,,
78,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2017,53.9,Aggregates,Aggregates,Aggregates,,
79,4E,East Asia & Pacific (excluding high income),Individuals using the Internet (% of population),2016,49.6,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2025,88.9,Aggregates,Aggregates,Aggregates,,
81,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2024,86.8,Aggregates,Aggregates,Aggregates,,
82,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2023,85.0,Aggregates,Aggregates,Aggregates,,
83,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2022,82.3,Aggregates,Aggregates,Aggregates,,
84,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2021,78.3,Aggregates,Aggregates,Aggregates,,
85,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2020,72.7,Aggregates,Aggregates,Aggregates,,
86,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2019,64.3,Aggregates,Aggregates,Aggregates,,
87,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2018,59.8,Aggregates,Aggregates,Aggregates,,
88,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2017,54.6,Aggregates,Aggregates,Aggregates,,
89,T4,East Asia & Pacific (IDA & IBRD countries),Individuals using the Internet (% of population),2016,50.2,Aggregates,Aggregates,Aggregates,,
90,XC,Euro area,Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
91,XC,Euro area,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
92,XC,Euro area,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
93,XC,Euro area,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
94,XC,Euro area,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
95,XC,Euro area,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
96,XC,Euro area,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
97,XC,Euro area,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
98,XC,Euro area,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
99,XC,Euro area,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
100,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2025,92.4,Aggregates,Aggregates,Aggregates,,
101,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2024,90.9,Aggregates,Aggregates,Aggregates,,
102,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2023,89.6,Aggregates,Aggregates,Aggregates,,
103,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2022,87.9,Aggregates,Aggregates,Aggregates,,
104,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2021,86.3,Aggregates,Aggregates,Aggregates,,
105,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2020,83.4,Aggregates,Aggregates,Aggregates,,
106,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2019,80.3,Aggregates,Aggregates,Aggregates,,
107,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2018,78.1,Aggregates,Aggregates,Aggregates,,
108,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2017,74.5,Aggregates,Aggregates,Aggregates,,
109,Z7,Europe & Central Asia,Individuals using the Internet (% of population),2016,72.3,Aggregates,Aggregates,Aggregates,,
110,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2025,87.5,Aggregates,Aggregates,Aggregates,,
111,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2024,85.8,Aggregates,Aggregates,Aggregates,,
112,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2023,84.6,Aggregates,Aggregates,Aggregates,,
113,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2022,82.0,Aggregates,Aggregates,Aggregates,,
114,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2021,79.1,Aggregates,Aggregates,Aggregates,,
115,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2020,74.5,Aggregates,Aggregates,Aggregates,,
116,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2019,70.3,Aggregates,Aggregates,Aggregates,,
117,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2018,65.8,Aggregates,Aggregates,Aggregates,,
118,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2017,60.6,Aggregates,Aggregates,Aggregates,,
119,7E,Europe & Central Asia (excluding high income),Individuals using the Internet (% of population),2016,56.2,Aggregates,Aggregates,Aggregates,,
120,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2025,90.8,Aggregates,Aggregates,Aggregates,,
121,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2024,88.9,Aggregates,Aggregates,Aggregates,,
122,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2023,87.3,Aggregates,Aggregates,Aggregates,,
123,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2022,85.2,Aggregates,Aggregates,Aggregates,,
124,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2021,82.6,Aggregates,Aggregates,Aggregates,,
125,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2020,78.6,Aggregates,Aggregates,Aggregates,,
126,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2019,75.2,Aggregates,Aggregates,Aggregates,,
127,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2018,71.8,Aggregates,Aggregates,Aggregates,,
128,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2017,67.0,Aggregates,Aggregates,Aggregates,,
129,T7,Europe & Central Asia (IDA & IBRD countries),Individuals using the Internet (% of population),2016,63.3,Aggregates,Aggregates,Aggregates,,
130,EU,European Union,Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
131,EU,European Union,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
132,EU,European Union,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
133,EU,European Union,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
134,EU,European Union,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
135,EU,European Union,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
136,EU,European Union,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
137,EU,European Union,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
138,EU,European Union,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
139,EU,European Union,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
140,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2025,38.5,Aggregates,Aggregates,Aggregates,,
141,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2024,37.0,Aggregates,Aggregates,Aggregates,,
142,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2023,36.1,Aggregates,Aggregates,Aggregates,,
143,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2022,34.8,Aggregates,Aggregates,Aggregates,,
144,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2021,32.3,Aggregates,Aggregates,Aggregates,,
145,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2020,29.6,Aggregates,Aggregates,Aggregates,,
146,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2019,26.6,Aggregates,Aggregates,Aggregates,,
147,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2018,25.0,Aggregates,Aggregates,Aggregates,,
148,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2017,22.5,Aggregates,Aggregates,Aggregates,,
149,F1,Fragile and conflict affected situations,Individuals using the Internet (% of population),2016,20.4,Aggregates,Aggregates,Aggregates,,
150,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
151,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
152,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
153,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
154,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
155,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
156,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
157,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
158,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
159,XE,Heavily indebted poor countries (HIPC),Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
160,XD,High income,Individuals using the Internet (% of population),2025,94.2,Aggregates,Aggregates,Aggregates,,
161,XD,High income,Individuals using the Internet (% of population),2024,93.0,Aggregates,Aggregates,Aggregates,,
162,XD,High income,Individuals using the Internet (% of population),2023,91.9,Aggregates,Aggregates,Aggregates,,
163,XD,High income,Individuals using the Internet (% of population),2022,91.0,Aggregates,Aggregates,Aggregates,,
164,XD,High income,Individuals using the Internet (% of population),2021,90.0,Aggregates,Aggregates,Aggregates,,
165,XD,High income,Individuals using the Internet (% of population),2020,88.4,Aggregates,Aggregates,Aggregates,,
166,XD,High income,Individuals using the Internet (% of population),2019,87.5,Aggregates,Aggregates,Aggregates,,
167,XD,High income,Individuals using the Internet (% of population),2018,86.3,Aggregates,Aggregates,Aggregates,,
168,XD,High income,Individuals using the Internet (% of population),2017,84.2,Aggregates,Aggregates,Aggregates,,
169,XD,High income,Individuals using the Internet (% of population),2016,82.5,Aggregates,Aggregates,Aggregates,,
170,XF,IBRD only,Individuals using the Internet (% of population),2025,82.7,Aggregates,Aggregates,Aggregates,,
171,XF,IBRD only,Individuals using the Internet (% of population),2024,79.9,Aggregates,Aggregates,Aggregates,,
172,XF,IBRD only,Individuals using the Internet (% of population),2023,77.3,Aggregates,Aggregates,Aggregates,,
173,XF,IBRD only,Individuals using the Internet (% of population),2022,74.4,Aggregates,Aggregates,Aggregates,,
174,XF,IBRD only,Individuals using the Internet (% of population),2021,70.3,Aggregates,Aggregates,Aggregates,,
175,XF,IBRD only,Individuals using the Internet (% of population),2020,65.4,Aggregates,Aggregates,Aggregates,,
176,XF,IBRD only,Individuals using the Internet (% of population),2019,56.3,Aggregates,Aggregates,Aggregates,,
177,XF,IBRD only,Individuals using the Internet (% of population),2018,50.3,Aggregates,Aggregates,Aggregates,,
178,XF,IBRD only,Individuals using the Internet (% of population),2017,46.6,Aggregates,Aggregates,Aggregates,,
179,XF,IBRD only,Individuals using the Internet (% of population),2016,43.2,Aggregates,Aggregates,Aggregates,,
180,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2025,70.3,Aggregates,Aggregates,Aggregates,,
181,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2024,67.7,Aggregates,Aggregates,Aggregates,,
182,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2023,65.5,Aggregates,Aggregates,Aggregates,,
183,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2022,63.0,Aggregates,Aggregates,Aggregates,,
184,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2021,59.3,Aggregates,Aggregates,Aggregates,,
185,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2020,55.1,Aggregates,Aggregates,Aggregates,,
186,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2019,47.8,Aggregates,Aggregates,Aggregates,,
187,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2018,42.9,Aggregates,Aggregates,Aggregates,,
188,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2017,39.5,Aggregates,Aggregates,Aggregates,,
189,ZT,IDA & IBRD total,Individuals using the Internet (% of population),2016,36.4,Aggregates,Aggregates,Aggregates,,
190,XH,IDA blend,Individuals using the Internet (% of population),2025,44.2,Aggregates,Aggregates,Aggregates,,
191,XH,IDA blend,Individuals using the Internet (% of population),2024,41.2,Aggregates,Aggregates,Aggregates,,
192,XH,IDA blend,Individuals using the Internet (% of population),2023,38.3,Aggregates,Aggregates,Aggregates,,
193,XH,IDA blend,Individuals using the Internet (% of population),2022,36.5,Aggregates,Aggregates,Aggregates,,
194,XH,IDA blend,Individuals using the Internet (% of population),2021,32.4,Aggregates,Aggregates,Aggregates,,
195,XH,IDA blend,Individuals using the Internet (% of population),2020,28.7,Aggregates,Aggregates,Aggregates,,
196,XH,IDA blend,Individuals using the Internet (% of population),2019,26.9,Aggregates,Aggregates,Aggregates,,
197,XH,IDA blend,Individuals using the Internet (% of population),2018,24.1,Aggregates,Aggregates,Aggregates,,
198,XH,IDA blend,Individuals using the Internet (% of population),2017,22.3,Aggregates,Aggregates,Aggregates,,
199,XH,IDA blend,Individuals using the Internet (% of population),2016,20.6,Aggregates,Aggregates,Aggregates,,
200,XI,IDA only,Individuals using the Internet (% of population),2025,36.1,Aggregates,Aggregates,Aggregates,,
201,XI,IDA only,Individuals using the Internet (% of population),2024,33.9,Aggregates,Aggregates,Aggregates,,
202,XI,IDA only,Individuals using the Internet (% of population),2023,32.5,Aggregates,Aggregates,Aggregates,,
203,XI,IDA only,Individuals using the Internet (% of population),2022,30.7,Aggregates,Aggregates,Aggregates,,
204,XI,IDA only,Individuals using the Internet (% of population),2021,28.4,Aggregates,Aggregates,Aggregates,,
205,XI,IDA only,Individuals using the Internet (% of population),2020,26.0,Aggregates,Aggregates,Aggregates,,
206,XI,IDA only,Individuals using the Internet (% of population),2019,22.8,Aggregates,Aggregates,Aggregates,,
207,XI,IDA only,Individuals using the Internet (% of population),2018,20.9,Aggregates,Aggregates,Aggregates,,
208,XI,IDA only,Individuals using the Internet (% of population),2017,17.5,Aggregates,Aggregates,Aggregates,,
209,XI,IDA only,Individuals using the Internet (% of population),2016,14.9,Aggregates,Aggregates,Aggregates,,
210,XG,IDA total,Individuals using the Internet (% of population),2025,38.9,Aggregates,Aggregates,Aggregates,,
211,XG,IDA total,Individuals using the Internet (% of population),2024,36.4,Aggregates,Aggregates,Aggregates,,
212,XG,IDA total,Individuals using the Internet (% of population),2023,34.5,Aggregates,Aggregates,Aggregates,,
213,XG,IDA total,Individuals using the Internet (% of population),2022,32.8,Aggregates,Aggregates,Aggregates,,
214,XG,IDA total,Individuals using the Internet (% of population),2021,29.8,Aggregates,Aggregates,Aggregates,,
215,XG,IDA total,Individuals using the Internet (% of population),2020,27.0,Aggregates,Aggregates,Aggregates,,
216,XG,IDA total,Individuals using the Internet (% of population),2019,24.2,Aggregates,Aggregates,Aggregates,,
217,XG,IDA total,Individuals using the Internet (% of population),2018,22.0,Aggregates,Aggregates,Aggregates,,
218,XG,IDA total,Individuals using the Internet (% of population),2017,19.2,Aggregates,Aggregates,Aggregates,,
219,XG,IDA total,Individuals using the Internet (% of population),2016,16.9,Aggregates,Aggregates,Aggregates,,
220,V3,Late-demographic dividend,Individuals using the Internet (% of population),2025,,Aggregates,Aggregates,Aggregates,,
221,V3,Late-demographic dividend,Individuals using the Internet (% of population),2024,,Aggregates,Aggregates,Aggregates,,
222,V3,Late-demographic dividend,Individuals using the Internet (% of population),2023,,Aggregates,Aggregates,Aggregates,,
223,V3,Late-demographic dividend,Individuals using the Internet (% of population),2022,,Aggregates,Aggregates,Aggregates,,
224,V3,Late-demographic dividend,Individuals using the Internet (% of population),2021,,Aggregates,Aggregates,Aggregates,,
225,V3,Late-demographic dividend,Individuals using the Internet (% of population),2020,,Aggregates,Aggregates,Aggregates,,
226,V3,Late-demographic dividend,Individuals using the Internet (% of population),2019,,Aggregates,Aggregates,Aggregates,,
227,V3,Late-demographic dividend,Individuals using the Internet (% of population),2018,,Aggregates,Aggregates,Aggregates,,
228,V3,Late-demographic dividend,Individuals using the Internet (% of population),2017,,Aggregates,Aggregates,Aggregates,,
229,V3,Late-demographic dividend,Individuals using the Internet (% of population),2016,,Aggregates,Aggregates,Aggregates,,
230,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2025,83.7,Aggregates,Aggregates,Aggregates,,
231,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2024,81.7,Aggregates,Aggregates,Aggregates,,
232,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2023,80.0,Aggregates,Aggregates,Aggregates,,
233,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2022,77.1,Aggregates,Aggregates,Aggregates,,
234,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2021,75.8,Aggregates,Aggregates,Aggregates,,
235,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2020,73.8,Aggregates,Aggregates,Aggregates,,
236,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2019,67.8,Aggregates,Aggregates,Aggregates,,
237,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2018,63.5,Aggregates,Aggregates,Aggregates,,
238,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2017,60.2,Aggregates,Aggregates,Aggregates,,
239,ZJ,Latin America & Caribbean,Individuals using the Internet (% of population),2016,57.5,Aggregates,Aggregates,Aggregates,,
240,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2025,83.6,Aggregates,Aggregates,Aggregates,,
241,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2024,81.4,Aggregates,Aggregates,Aggregates,,
242,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2023,79.7,Aggregates,Aggregates,Aggregates,,
243,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2022,76.6,Aggregates,Aggregates,Aggregates,,
244,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2021,75.3,Aggregates,Aggregates,Aggregates,,
245,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2020,73.3,Aggregates,Aggregates,Aggregates,,
246,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2019,67.9,Aggregates,Aggregates,Aggregates,,
247,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2018,62.6,Aggregates,Aggregates,Aggregates,,
248,XJ,Latin America & Caribbean (excluding high income),Individuals using the Internet (% of population),2017,59.2,Aggregates,Aggregates,Aggregates,,
